Id,Category
343,5
344,0
345,4
346,8
347,6
348,4
349,9
350,4
351,8
352,6
353,2
354,6
355,2
356,0
357,10
358,10
359,4
360,2
361,5
362,10
363,9
364,1
365,5
366,4
367,3
368,10
369,7
370,9
371,4
372,2
373,4
374,3
375,0
376,5
377,9
378,2
379,5
380,10
381,7
382,9
383,9
384,10
385,4
386,8
387,10
388,10
389,10
390,3
391,7
392,10
393,10
394,7
395,5
396,8
397,8
398,2
399,9
400,9
401,9
402,1
403,9
404,4
405,3
406,8
407,8
408,4
409,4
410,5
411,7
412,0
413,7
414,3
415,7
416,8
417,4
418,1
419,2
420,8
421,9
422,5
423,10
424,6
425,8
426,3
427,9
428,9
429,9
430,2
431,1
432,6
433,8
434,7
435,2
436,8
437,8
438,1
439,9
440,10
441,4
442,2
443,2
444,2
445,3
446,5
447,10
448,0
449,9
450,4
451,9
452,2
453,9
454,6
455,6
456,5
457,5
458,8
459,7
460,10
461,9
462,10
463,10
464,2
465,9
466,7
467,7
468,9
469,0
470,5
471,4
472,8
473,8
474,9
475,4
476,7
477,1
478,1
479,2
480,5
481,1
482,1
483,1
484,10
485,0
486,1
487,9
488,5
489,9
490,3
491,9
492,7
493,2
494,2
495,2
496,8
497,8
498,9
499,10
500,2
501,1
502,5
503,9
504,4
505,7
506,6
507,8
508,8
509,10
510,2
511,6
512,9
513,9
514,3
515,2
516,9
517,9
518,5
519,3
520,8
521,8
522,7
523,1
524,2
525,2
526,5
527,1
528,6
529,2
530,2
531,2
532,4
533,3
534,3
535,10
536,9
537,5
538,8
539,8
540,2
541,9
542,8
543,8
544,9
545,8
546,3
547,5
548,3
549,8
550,9
551,8
552,9
553,6
554,4
555,2
556,2
557,3
558,6
559,2
560,0
561,8
562,0
563,8
564,2
565,9
566,8
567,1
568,8
569,2
570,5
571,2
572,3
573,5
574,2
575,4
576,8
577,3
578,4
579,0
580,1
581,4
582,9
583,9
584,0
585,9
586,2
587,2
588,7
589,5
590,9
591,8
592,9
593,4
594,0
595,9
596,0
597,0
598,4
599,4
600,5
601,10
602,2
603,6
604,8
605,9
606,9
607,8
608,5
609,3
610,5
611,9
612,8
613,8
614,9
615,10
616,8
617,9
618,4
619,9
620,7
621,4
622,4
623,8
624,4
625,0
626,0
627,8
628,2
629,6
630,3
631,3
632,2
633,2
634,9
635,3
636,9
637,1
638,8
639,7
640,10
641,0
642,4
643,1
644,1
645,0
646,7
647,8
648,4
649,3
650,7
651,8
652,8
653,0
654,2
655,5
656,5
657,8
658,8
659,9
660,2
661,6
662,0
663,9
664,1
665,9
666,7
667,5
668,7
669,9
670,0
671,9
672,1
673,7
674,4
675,5
676,3
677,2
678,5
679,1
680,2
681,8
682,2
683,8
684,8
685,8
686,0
687,4
688,10
689,7
690,10
691,9
692,8
693,5
694,4
695,8
696,6
697,8
698,2
699,1
700,9
701,8
702,10
703,4
704,3
705,10
706,8
707,0
708,5
709,2
710,8
711,8
712,6
713,9
714,6
715,4
716,5
717,2
718,8
719,9
720,10
721,6
722,4
723,10
724,9
725,4
726,5
727,3
728,2
729,2
730,8
731,1
732,2
733,5
734,4
735,1
736,8
737,0
738,1
739,7
740,3
741,0
742,8
743,3
744,7
745,8
746,9
747,2
748,6
749,8
750,5
751,2
752,0
753,5
754,8
755,9
756,8
757,8
758,9
759,2
760,2
761,4
762,2
763,7
764,9
765,1
766,8
767,9
768,2
769,9
770,2
771,9
772,0
773,2
774,3
775,2
776,1
777,5
778,8
779,4
780,9
781,1
782,2
783,9
784,7
785,4
786,9
787,0
788,8
789,10
790,4
791,8
792,7
793,9
794,7
795,5
796,9
797,2
798,2
799,2
800,4
801,1
802,1
803,8
804,4
805,8
806,10
807,8
808,10
809,2
810,4
811,9
812,0
813,2
814,8
815,4
816,3
817,9
818,7
819,2
820,8
821,8
822,2
823,10
824,8
825,3
826,4
827,2
828,9
829,10
830,0
831,0
832,8
833,9
834,10
835,8
836,5
837,2
838,8
839,3
840,5
841,9
842,8
843,0
844,8
845,2
846,2
847,8
848,8
849,8
850,4
851,1
852,1
853,3
854,10
855,10
856,10
857,10
858,7
859,2
860,1
861,1
862,6
863,9
864,3
865,4
866,2
867,10
868,8
869,2
870,2
871,7
872,5
873,2
874,9
875,3
876,8
877,2
878,8
879,10
880,5
881,2
882,9
883,0
884,4
885,8
886,7
887,4
888,2
889,4
890,6
891,8
892,5
893,2
894,6
895,2
896,3
897,5
898,4
899,8
900,6
901,2
902,8
903,3
904,5
905,1
906,7
907,9
908,9
909,4
910,10
911,7
912,8
913,2
914,4
915,3
916,5
917,3
918,1
919,9
920,9
921,0
922,8
923,9
924,9
925,2
926,9
927,0
928,4
929,9
930,9
931,2
932,1
933,4
934,6
935,8
936,1
937,9
938,9
939,1
940,9
941,2
942,3
943,10
944,8
945,10
946,7
947,8
948,8
949,8
950,0
951,1
952,1
953,9
954,1
955,8
956,6
957,7
958,10
959,9
960,2
961,8
962,7
963,7
964,8
965,6
966,9
967,5
968,3
969,4
970,10
971,2
972,8
973,5
974,0
975,2
976,7
977,5
978,1
979,4
980,0
981,7
982,4
983,9
984,7
985,1
986,8
987,2
988,8
989,3
990,8
991,7
992,8
993,6
994,1
995,8
996,3
997,2
998,9
999,9
1000,9
1001,8
1002,10
1003,6
1004,3
1005,2
1006,0
1007,1
1008,2
1009,2
1010,5
1011,0
1012,5
1013,5
1014,0
1015,10
1016,4
1017,2
1018,2
1019,9
1020,8
1021,9
1022,5
1023,8
1024,9
1025,8
1026,10
1027,0
1028,10
1029,8
1030,10
1031,4
1032,6
1033,9
1034,9
1035,0
1036,8
1037,8
1038,8
1039,8
1040,9
1041,8
1042,1
1043,2
1044,0
1045,9
1046,1
1047,5
1048,4
1049,9
1050,0
1051,9
1052,9
1053,0
1054,8
1055,5
1056,9
1057,8
1058,3
1059,9
1060,10
1061,10
1062,5
1063,5
1064,9
1065,5
1066,8
1067,10
1068,9
1069,9
1070,9
1071,6
1072,2
1073,9
1074,10
1075,2
1076,0
1077,8
1078,2
1079,10
1080,2
1081,5
1082,7
1083,9
1084,2
1085,1
1086,1
1087,0
1088,1
1089,2
1090,1
1091,4
1092,1
1093,5
1094,8
1095,8
1096,10
1097,2
1098,9
1099,7
1100,9
1101,2
1102,4
1103,4
1104,6
1105,9
1106,9
1107,10
1108,8
1109,9
1110,5
1111,9
1112,2
1113,9
1114,7
1115,3
1116,9
1117,5
1118,2
1119,9
1120,7
1121,9
1122,9
1123,3
1124,9
1125,9
1126,6
1127,1
1128,2
1129,4
1130,2
1131,10
1132,8
1133,3
1134,4
1135,8
1136,2
1137,9
1138,1
1139,0
1140,9
1141,8
1142,9
1143,5
1144,2
1145,8
1146,4
1147,10
1148,3
1149,10
1150,3
1151,2
1152,0
1153,9
1154,2
1155,9
1156,5
1157,8
1158,2
1159,9
1160,9
1161,8
1162,1
1163,9
1164,0
1165,2
1166,2
1167,5
1168,2
1169,9
1170,4
1171,4
1172,7
1173,2
1174,8
1175,8
1176,10
1177,1
1178,1
1179,4
1180,0
1181,6
1182,1
1183,8
1184,2
1185,5
1186,2
1187,8
1188,5
1189,9
1190,7
1191,8
1192,8
1193,5
1194,10
1195,3
1196,9
1197,5
1198,0
1199,9
1200,2
1201,0
1202,2
1203,8
1204,9
1205,5
1206,8
1207,9
1208,9
1209,9
1210,9
1211,0
1212,5
1213,10
1214,2
1215,8
1216,8
1217,10
1218,6
1219,9
1220,10
1221,8
1222,5
1223,1
1224,2
1225,9
1226,8
1227,6
1228,2
1229,9
1230,2
1231,4
1232,10
1233,8
1234,4
1235,8
1236,10
1237,0
1238,9
1239,9
1240,2
1241,5
1242,5
1243,9
1244,9
1245,8
1246,9
1247,5
1248,3
1249,5
1250,8
1251,2
1252,10
1253,9
1254,4
1255,8
1256,4
1257,10
1258,8
1259,9
1260,0
1261,2
1262,2
1263,0
1264,4
1265,1
1266,5
1267,10
1268,10
1269,8
1270,2
1271,2
1272,2
1273,0
1274,1
1275,1
1276,4
1277,10
1278,8
1279,2
1280,2
1281,2
1282,1
1283,6
1284,7
1285,2
1286,1
1287,2
1288,10
1289,8
1290,8
1291,8
1292,5
1293,5
1294,2
1295,4
1296,2
1297,4
1298,9
1299,0
1300,9
1301,8
1302,3
1303,1
1304,8
1305,9
1306,2
1307,9
1308,2
1309,5
1310,5
1311,3
1312,3
1313,2
1314,2
1315,3
1316,0
1317,8
1318,5
1319,10
1320,1
1321,6
1322,2
1323,9
1324,8
1325,2
1326,3
1327,4
1328,4
1329,1
1330,10
1331,4
1332,8
1333,2
1334,2
1335,4
1336,8
1337,1
1338,4
1339,1
1340,2
1341,1
1342,4
1343,8
1344,9
1345,7
1346,3
1347,0
1348,2
1349,4
1350,8
1351,2
1352,2
1353,3
1354,8
1355,7
1356,8
1357,6
1358,2
1359,9
1360,0
1361,9
1362,5
1363,5
1364,10
1365,7
1366,6
1367,2
1368,2
1369,9
1370,8
1371,9
1372,2
1373,8
1374,9
1375,9
1376,10
1377,8
1378,2
1379,8
1380,4
1381,3
1382,8
1383,3
1384,5
1385,4
1386,1
1387,8
1388,9
1389,1
1390,2
1391,8
1392,2
1393,5
1394,2
1395,2
1396,10
1397,2
1398,8
1399,1
1400,9
1401,9
1402,9
1403,9
1404,9
1405,4
1406,9
1407,9
1408,8
1409,2
1410,3
1411,4
1412,6
1413,8
1414,8
1415,2
1416,8
1417,0
1418,2
1419,0
1420,10
1421,0
1422,1
1423,2
1424,10
1425,2
1426,0
1427,7
1428,10
1429,2
1430,10
1431,7
1432,8
1433,5
1434,8
1435,6
1436,5
1437,2
1438,5
1439,8
1440,9
1441,3
1442,1
1443,8
1444,10
1445,2
1446,8
1447,10
1448,6
1449,0
1450,3
1451,4
1452,2
1453,9
1454,2
1455,0
1456,9
1457,8
1458,1
1459,4
1460,2
1461,8
1462,2
1463,5
1464,9
1465,5
1466,8
1467,9
1468,1
1469,2
1470,2
1471,1
1472,2
1473,1
1474,7
1475,0
1476,9
1477,5
1478,8
1479,6
1480,9
1481,5
1482,9
1483,9
1484,4
1485,2
1486,4
1487,3
1488,7
1489,6
1490,2
1491,3
1492,8
1493,1
1494,10
1495,9
1496,9
1497,2
1498,2
1499,8
1500,9
1501,7
1502,8
1503,9
1504,9
1505,9
1506,9
1507,7
1508,8
1509,5
1510,2
1511,10
1512,9
1513,0
1514,8
1515,1
1516,10
1517,8
1518,8
1519,2
1520,2
1521,2
1522,3
1523,4
1524,4
1525,5
1526,7
1527,4
1528,4
1529,1
1530,10
1531,7
1532,8
1533,4
1534,8
1535,9
1536,8
1537,2
1538,2
1539,9
1540,9
1541,6
1542,4
1543,7
1544,6
1545,9
1546,9
1547,8
1548,8
1549,4
1550,2
1551,8
1552,6
1553,1
1554,4
1555,1
1556,2
1557,5
1558,8
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,1
1568,9
1569,9
1570,3
1571,8
1572,10
1573,9
1574,10
1575,4
1576,9
1577,2
1578,1
1579,7
1580,9
1581,6
1582,8
1583,10
1584,8
1585,3
1586,4
1587,5
1588,9
1589,2
1590,8
1591,10
1592,5
1593,10
1594,0
1595,0
1596,5
1597,7
1598,1
1599,10
1600,9
1601,4
1602,4
1603,1
1604,8
1605,8
1606,7
1607,9
1608,0
1609,0
1610,9
1611,7
1612,9
1613,9
1614,6
1615,0
1616,0
1617,2
1618,1
1619,0
1620,8
1621,2
1622,2
1623,1
1624,2
1625,2
1626,3
1627,1
1628,9
1629,1
1630,2
1631,8
1632,1
1633,3
1634,2
1635,3
1636,3
1637,8
1638,5
1639,1
1640,8
1641,0
1642,4
1643,2
1644,4
1645,2
1646,9
1647,8
1648,1
1649,8
1650,0
1651,8
1652,8
1653,8
1654,9
1655,3
1656,1
1657,8
1658,5
1659,8
1660,8
1661,9
1662,1
1663,2
1664,4
1665,4
1666,8
1667,2
1668,1
1669,4
1670,9
1671,9
1672,7
1673,8
1674,9
1675,10
1676,2
1677,7
1678,5
1679,2
1680,8
1681,9
1682,4
1683,3
1684,5
1685,8
1686,8
1687,8
1688,8
1689,9
1690,9
1691,2
1692,2
1693,9
1694,5
1695,9
1696,8
1697,5
1698,9
1699,8
1700,4
1701,9
1702,8
1703,0
1704,0
1705,8
1706,0
1707,10
1708,4
1709,6
1710,2
1711,10
1712,8
1713,4
1714,2
1715,9
1716,9
1717,5
1718,9
1719,5
1720,9
1721,2
1722,4
1723,4
1724,1
1725,2
1726,4
1727,10
1728,1
1729,3
1730,8
1731,8
1732,1
1733,2
1734,0
1735,8
1736,2
1737,7
1738,3
1739,8
1740,2
1741,0
1742,9
1743,9
1744,3
1745,7
1746,8
1747,4
1748,9
1749,9
1750,0
1751,2
1752,3
1753,10
1754,3
1755,4
1756,3
1757,7
1758,4
1759,1
1760,2
1761,1
1762,2
1763,6
1764,1
1765,9
1766,2
1767,5
1768,4
1769,8
1770,5
1771,8
1772,10
1773,0
1774,3
1775,8
1776,8
1777,9
1778,2
1779,5
1780,1
1781,8
1782,2
1783,9
1784,9
1785,7
1786,2
1787,8
1788,4
1789,9
1790,8
1791,1
1792,1
1793,3
1794,9
1795,9
1796,5
1797,8
1798,5
1799,1
1800,1
1801,4
1802,4
1803,8
1804,6
1805,0
1806,8
1807,5
1808,9
1809,2
1810,7
1811,4
1812,5
1813,2
1814,10
1815,9
1816,5
1817,4
1818,8
1819,7
1820,9
1821,10
1822,8
1823,2
1824,1
1825,2
1826,1
1827,9
1828,9
1829,5
1830,0
1831,2
1832,8
1833,9
1834,0
1835,1
1836,10
1837,9
1838,7
1839,2
1840,4
1841,4
1842,2
1843,8
1844,5
1845,5
1846,8
1847,9
1848,3
1849,8
1850,2
1851,5
1852,8
1853,4
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,8
1861,9
1862,0
1863,8
1864,8
1865,2
1866,2
1867,2
1868,1
1869,3
1870,1
1871,8
1872,2
1873,10
1874,4
1875,9
1876,8
1877,3
1878,4
1879,6
1880,3
1881,8
1882,8
1883,2
1884,4
1885,3
1886,9
1887,8
1888,8
1889,9
1890,2
1891,9
1892,9
1893,7
1894,9
1895,8
1896,8
1897,5
1898,2
1899,0
1900,0
1901,1
1902,8
1903,6
1904,8
1905,2
1906,6
1907,5
1908,1
1909,5
1910,10
1911,3
1912,3
1913,9
1914,9
1915,9
1916,5
1917,2
1918,8
1919,10
1920,8
1921,8
1922,10
1923,7
1924,6
1925,8
1926,8
1927,1
1928,8
1929,3
1930,5
1931,8
1932,4
1933,2
1934,5
1935,8
1936,10
1937,0
1938,7
1939,2
1940,6
1941,1
1942,2
1943,9
1944,0
1945,1
1946,4
1947,8
1948,10
1949,5
1950,1
1951,5
1952,0
1953,6
1954,10
1955,2
1956,2
1957,3
1958,9
1959,2
1960,9
1961,10
1962,8
1963,8
1964,8
1965,10
1966,5
1967,9
1968,7
1969,5
1970,7
1971,5
1972,3
1973,9
1974,7
1975,1
1976,9
1977,10
1978,7
1979,4
1980,5
1981,7
1982,2
1983,1
1984,7
1985,8
1986,9
1987,0
1988,2
1989,8
1990,3
1991,1
1992,10
1993,2
1994,5
1995,8
1996,0
1997,4
1998,2
1999,7
2000,5
2001,5
2002,0
2003,4
2004,4
2005,7
2006,3
2007,9
2008,2
2009,5
2010,1
2011,1
2012,7
2013,6
2014,7
2015,2
2016,7
2017,1
2018,9
2019,8
2020,6
2021,0
2022,2
2023,9
2024,0
2025,2
2026,4
2027,3
2028,4
2029,6
2030,2
2031,8
2032,8
2033,4
2034,0
2035,8
2036,2
2037,6
2038,5
2039,8
2040,3
2041,8
2042,0
2043,7
2044,5
2045,4
2046,8
2047,8
2048,2
2049,9
2050,2
2051,3
2052,7
2053,8
2054,2
2055,4
2056,0
2057,10
2058,2
2059,9
2060,4
2061,2
2062,8
2063,0
2064,10
2065,9
2066,2
2067,9
2068,3
2069,3
2070,1
2071,9
2072,5
2073,9
2074,2
2075,10
2076,8
2077,6
2078,4
2079,0
2080,1
2081,9
2082,9
2083,9
2084,9
2085,5
2086,8
2087,2
2088,7
2089,3
2090,10
2091,1
2092,3
2093,3
2094,5
2095,10
2096,8
2097,4
2098,3
2099,10
2100,2
2101,5
2102,2
2103,5
2104,0
2105,8
2106,8
2107,5
2108,1
2109,5
2110,0
2111,1
2112,9
2113,4
2114,1
2115,8
2116,7
2117,2
2118,8
2119,8
2120,9
2121,0
2122,9
2123,8
2124,5
2125,7
2126,2
2127,4
2128,7
2129,10
2130,6
2131,2
2132,9
2133,10
2134,0
2135,5
2136,9
2137,6
2138,6
2139,2
2140,2
2141,1
2142,8
2143,7
2144,6
2145,4
2146,9
2147,0
2148,2
2149,8
2150,2
2151,9
2152,8
2153,6
2154,2
2155,7
2156,8
2157,1
2158,8
2159,5
2160,3
2161,0
2162,2
2163,8
2164,10
2165,8
2166,2
2167,10
2168,7
2169,2
2170,1
2171,7
2172,3
2173,4
2174,2
2175,3
2176,5
2177,7
2178,7
2179,4
2180,4
2181,8
2182,1
2183,9
2184,9
2185,1
2186,7
2187,8
2188,4
2189,4
2190,10
2191,9
2192,5
2193,2
2194,2
2195,2
2196,9
2197,8
2198,4
2199,9
2200,4
2201,2
2202,2
2203,5
2204,2
2205,9
2206,9
2207,0
2208,2
2209,2
2210,2
2211,8
2212,0
2213,4
2214,2
2215,5
2216,8
2217,5
2218,9
2219,9
2220,8
2221,9
2222,0
2223,1
2224,8
2225,1
2226,2
2227,2
2228,8
2229,9
2230,0
2231,2
2232,3
2233,8
2234,7
2235,6
2236,10
2237,2
2238,4
2239,8
2240,10
2241,1
2242,2
2243,2
2244,9
2245,9
2246,9
2247,9
2248,2
2249,10
2250,0
2251,4
2252,7
2253,7
2254,10
2255,8
2256,1
2257,1
2258,2
2259,7
2260,9
2261,5
2262,9
2263,5
2264,10
2265,1
2266,8
2267,7
2268,1
2269,2
2270,8
2271,9
2272,4
2273,2
2274,8
2275,1
2276,2
2277,8
2278,10
2279,8
2280,0
2281,1
2282,3
2283,3
2284,2
2285,3
2286,2
2287,5
2288,9
2289,8
2290,2
2291,2
2292,10
2293,3
2294,7
2295,10
2296,7
2297,5
2298,2
2299,2
2300,4
2301,9
2302,8
2303,5
2304,9
2305,8
2306,8
2307,2
2308,10
2309,2
2310,8
2311,9
2312,5
2313,9
2314,2
2315,2
2316,10
2317,5
2318,9
2319,9
2320,2
2321,5
2322,9
2323,8
2324,9
2325,8
2326,5
2327,8
2328,0
2329,6
2330,8
2331,3
2332,4
2333,7
2334,4
2335,7
2336,2
2337,3
2338,2
2339,8
2340,10
2341,8
2342,2
2343,9
2344,5
2345,8
2346,8
2347,8
2348,4
2349,3
2350,8
2351,0
2352,7
2353,4
2354,4
2355,9
2356,4
2357,5
2358,8
2359,2
2360,8
2361,7
2362,10
2363,2
2364,3
2365,7
2366,4
2367,8
2368,0
2369,3
2370,2
2371,8
2372,4
2373,8
2374,5
2375,8
2376,2
2377,8
2378,2
2379,5
2380,9
2381,6
2382,7
2383,4
2384,10
2385,4
2386,5
2387,9
2388,3
2389,0
2390,4
2391,8
2392,4
2393,8
2394,8
2395,5
2396,6
2397,2
2398,5
2399,0
2400,2
2401,9
2402,9
2403,2
2404,8
2405,10
2406,9
2407,8
2408,6
2409,9
2410,5
2411,2
2412,8
2413,9
2414,8
2415,1
2416,10
2417,3
2418,2
2419,8
2420,5
2421,8
2422,8
2423,5
2424,9
2425,8
2426,10
2427,7
2428,4
2429,6
2430,9
2431,4
2432,8
2433,4
2434,5
2435,0
2436,4
2437,3
2438,9
2439,9
2440,8
2441,2
2442,8
2443,1
2444,4
2445,3
2446,8
2447,8
2448,0
2449,8
2450,8
2451,8
2452,6
2453,8
2454,10
2455,7
2456,8
2457,8
2458,8
2459,1
2460,10
2461,0
2462,3
2463,9
2464,7
2465,0
2466,9
2467,8
2468,1
2469,1
2470,9
2471,6
2472,2
2473,8
2474,8
2475,3
2476,7
2477,4
2478,10
2479,8
2480,4
2481,9
2482,8
2483,2
2484,10
2485,7
2486,10
2487,1
2488,1
2489,6
2490,4
2491,9
2492,8
2493,5
2494,1
2495,5
2496,9
2497,4
2498,7
2499,8
2500,1
2501,8
2502,5
2503,5
2504,9
2505,1
2506,1
2507,7
2508,9
2509,10
2510,8
2511,2
2512,3
2513,9
2514,9
2515,9
2516,4
2517,5
2518,7
2519,8
2520,8
2521,8
2522,8
2523,0
2524,9
2525,8
2526,9
2527,8
2528,8
2529,8
2530,2
2531,9
2532,9
2533,8
2534,10
2535,9
2536,3
2537,8
2538,1
2539,5
2540,3
2541,2
2542,1
2543,2
2544,7
2545,1
2546,9
2547,8
2548,9
2549,10
2550,8
2551,8
2552,8
2553,5
2554,8
2555,2
2556,1
2557,8
2558,8
2559,0
2560,9
2561,9
2562,7
2563,8
2564,9
2565,8
2566,9
2567,5
2568,2
2569,2
2570,2
2571,8
2572,4
2573,5
2574,1
2575,9
2576,8
2577,2
2578,9
2579,2
2580,8
2581,8
2582,1
2583,9
2584,6
2585,5
2586,9
2587,2
2588,8
2589,8
2590,0
2591,4
2592,1
2593,5
2594,5
2595,10
2596,8
2597,1
2598,7
2599,8
2600,10
2601,7
2602,2
2603,8
2604,1
2605,9
2606,8
2607,7
2608,5
2609,8
2610,4
2611,2
2612,4
2613,5
2614,8
2615,4
2616,2
2617,2
2618,6
2619,8
2620,0
2621,8
2622,2
2623,9
2624,2
2625,9
2626,9
2627,9
2628,0
2629,1
2630,1
2631,2
2632,8
2633,8
2634,5
2635,7
2636,9
2637,7
2638,4
2639,10
2640,2
2641,5
2642,8
2643,9
2644,8
2645,7
2646,8
2647,5
2648,2
2649,5
2650,5
2651,8
2652,7
2653,2
2654,3
2655,2
2656,2
2657,8
2658,8
2659,1
2660,9
2661,7
2662,6
2663,1
2664,9
2665,6
2666,5
2667,10
2668,9
2669,7
2670,9
2671,2
2672,6
2673,2
2674,2
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,0
2682,10
2683,8
2684,9
2685,0
2686,7
2687,5
2688,5
2689,0
2690,9
2691,5
2692,2
2693,7
2694,1
2695,9
2696,5
2697,2
2698,4
2699,10
2700,7
2701,8
2702,8
2703,3
2704,8
2705,9
2706,5
2707,9
2708,8
2709,5
2710,9
2711,4
2712,4
2713,8
2714,8
2715,9
2716,8
2717,0
2718,0
2719,4
2720,9
2721,10
2722,8
2723,7
2724,2
2725,1
2726,6
2727,2
2728,8
2729,8
2730,8
2731,4
2732,0
2733,1
2734,9
2735,9
2736,0
2737,10
2738,9
2739,2
2740,0
2741,0
2742,9
2743,5
2744,7
2745,1
2746,8
2747,2
2748,10
2749,8
2750,8
2751,2
2752,8
2753,8
2754,5
2755,8
2756,5
2757,2
2758,9
2759,10
2760,1
2761,2
2762,4
2763,8
2764,8
2765,2
2766,6
2767,4
2768,10
2769,4
2770,7
2771,0
2772,5
2773,8
2774,4
2775,2
2776,5
2777,2
2778,1
2779,8
2780,5
2781,8
2782,9
2783,8
2784,8
2785,9
2786,2
2787,9
2788,7
2789,8
2790,8
2791,7
2792,9
2793,8
2794,0
2795,8
2796,5
2797,9
2798,8
2799,9
2800,0
2801,0
2802,2
2803,3
2804,4
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,10
2812,8
2813,8
2814,2
2815,10
2816,9
2817,4
2818,4
2819,2
2820,9
2821,8
2822,1
2823,2
2824,9
2825,4
2826,8
2827,4
2828,1
2829,8
2830,2
2831,9
2832,0
2833,6
2834,2
2835,0
2836,2
2837,4
2838,4
2839,2
2840,5
2841,6
2842,9
2843,7
2844,9
2845,8
2846,0
2847,2
2848,5
2849,8
2850,2
2851,0
2852,10
2853,2
2854,7
2855,8
2856,8
2857,8
2858,8
2859,9
2860,9
2861,9
2862,1
2863,4
2864,1
2865,8
2866,10
2867,2
2868,6
2869,5
2870,2
2871,8
2872,4
2873,2
2874,2
2875,3
2876,8
2877,9
2878,0
2879,2
2880,0
2881,2
2882,6
2883,8
2884,4
2885,9
2886,2
2887,2
2888,10
2889,9
2890,8
2891,8
2892,1
2893,0
2894,2
2895,8
2896,9
2897,8
2898,9
2899,5
2900,9
2901,7
2902,8
2903,3
2904,9
2905,9
2906,10
2907,10
2908,5
2909,5
2910,9
2911,8
2912,4
2913,5
2914,1
2915,8
2916,8
2917,7
2918,8
2919,5
2920,9
2921,3
2922,5
2923,2
2924,2
2925,8
2926,2
2927,9
2928,4
2929,2
2930,7
2931,0
2932,10
2933,9
2934,9
2935,8
2936,6
2937,4
2938,0
2939,8
2940,1
2941,3
2942,2
2943,1
2944,8
2945,3
2946,9
2947,2
2948,4
2949,9
2950,7
2951,8
2952,4
2953,6
2954,2
2955,0
2956,8
2957,10
2958,1
2959,1
2960,4
2961,2
2962,9
2963,9
2964,2
2965,6
2966,7
2967,4
2968,2
2969,2
2970,8
2971,9
2972,9
2973,4
2974,5
2975,5
2976,8
2977,9
2978,10
2979,5
2980,8
2981,2
2982,0
2983,8
2984,7
2985,1
2986,1
2987,8
2988,7
2989,9
2990,8
2991,5
2992,5
2993,7
2994,2
2995,9
2996,2
