Id,Category
1926,5
1927,0
1928,5
1929,3
1930,5
1931,5
1932,6
1933,7
1934,5
1935,8
1936,10
1937,0
1938,7
1939,3
1940,6
1941,3
1942,2
1943,7
1944,7
1945,7
1946,0
1947,7
1948,10
1949,5
1950,1
1951,5
1952,7
1953,6
1954,10
1955,0
1956,2
1957,3
1958,9
1959,2
1960,9
1961,10
1962,7
1963,6
1964,5
1965,10
1966,5
1967,5
1968,7
1969,3
1970,7
1971,5
1972,5
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,3
1984,7
1985,1
1986,4
1987,0
1988,7
1989,8
1990,3
1991,3
1992,10
1993,7
1994,5
1995,7
1996,0
1997,4
1998,2
1999,7
2000,5
2001,5
2002,0
2003,5
2004,8
2005,7
2006,10
2007,2
2008,3
2009,4
2010,1
2011,3
2012,7
2013,6
2014,7
2015,8
2016,7
2017,0
2018,9
2019,2
2020,7
2021,7
2022,4
2023,9
2024,0
2025,0
2026,4
2027,3
2028,4
2029,7
2030,0
2031,0
2032,7
2033,7
2034,0
2035,3
2036,5
2037,7
2038,2
2039,0
2040,7
2041,7
2042,5
2043,7
2044,3
2045,5
2046,5
2047,3
2048,0
2049,9
2050,7
2051,3
2052,7
2053,7
2054,7
2055,7
2056,7
2057,10
2058,1
2059,9
2060,4
2061,3
2062,10
2063,0
2064,10
2065,3
2066,5
2067,0
2068,3
2069,3
2070,3
2071,0
2072,5
2073,9
2074,0
2075,7
2076,8
2077,6
2078,7
2079,7
2080,1
2081,8
2082,5
2083,2
2084,8
2085,5
2086,9
2087,2
2088,6
2089,6
2090,3
2091,0
2092,3
2093,2
2094,5
2095,8
2096,0
2097,5
2098,7
2099,10
2100,0
2101,5
2102,3
2103,5
2104,6
2105,8
2106,5
2107,5
2108,3
2109,5
2110,5
2111,0
2112,0
2113,7
2114,5
2115,8
2116,7
2117,5
2118,10
2119,10
2120,1
2121,0
2122,9
2123,10
2124,5
2125,0
2126,5
2127,0
2128,7
2129,10
2130,6
2131,1
2132,9
2133,10
2134,3
2135,5
2136,8
2137,6
2138,6
2139,3
2140,3
2141,0
2142,0
2143,7
2144,6
2145,4
2146,0
2147,0
2148,1
2149,8
2150,1
2151,7
2152,8
2153,0
2154,0
2155,7
2156,10
2157,3
2158,5
2159,5
2160,7
2161,0
2162,0
2163,0
2164,10
2165,6
2166,3
2167,10
2168,7
2169,5
2170,8
2171,7
2172,3
2173,5
2174,0
2175,3
2176,7
2177,6
2178,7
2179,9
2180,7
2181,8
2182,8
2183,9
2184,9
2185,2
2186,7
2187,3
2188,4
2189,0
2190,10
2191,9
2192,5
2193,8
2194,1
2195,2
2196,9
2197,8
2198,0
2199,9
2200,0
2201,5
2202,4
2203,8
2204,0
2205,2
2206,4
2207,2
2208,8
2209,0
2210,5
2211,10
2212,4
2213,4
2214,2
2215,9
2216,4
2217,5
2218,0
2219,9
2220,1
2221,8
2222,6
2223,1
2224,9
2225,0
2226,2
2227,8
2228,3
2229,5
2230,3
2231,9
2232,6
2233,8
2234,7
2235,6
2236,5
2237,2
2238,3
2239,10
2240,10
2241,0
2242,7
2243,0
2244,9
2245,7
2246,0
2247,5
2248,2
2249,8
2250,2
2251,2
2252,7
2253,6
2254,3
2255,10
2256,1
2257,4
2258,8
2259,8
2260,0
2261,9
2262,3
2263,4
2264,10
2265,4
2266,10
2267,7
2268,10
2269,5
2270,10
2271,1
2272,10
2273,7
2274,8
2275,9
2276,3
2277,10
2278,8
2279,8
2280,0
2281,0
2282,8
2283,3
2284,8
2285,3
2286,8
2287,3
2288,0
2289,8
2290,2
2291,2
2292,10
2293,7
2294,6
2295,8
2296,7
2297,5
2298,3
2299,8
2300,7
2301,9
2302,8
2303,4
2304,9
2305,0
2306,5
2307,2
2308,10
2309,3
2310,5
2311,3
2312,5
2313,0
2314,2
2315,2
2316,9
2317,1
2318,9
2319,9
2320,0
2321,5
2322,3
2323,8
2324,9
2325,0
2326,2
2327,8
2328,0
2329,6
2330,5
2331,3
2332,0
2333,7
2334,4
2335,3
2336,9
2337,9
2338,3
2339,8
2340,10
2341,6
2342,2
2343,6
2344,0
2345,0
2346,8
2347,0
2348,5
2349,3
2350,8
2351,7
2352,7
2353,7
2354,4
2355,3
2356,4
2357,6
2358,2
2359,6
2360,8
2361,7
2362,7
2363,0
2364,3
2365,6
2366,4
2367,7
2368,8
2369,7
2370,2
2371,6
2372,5
2373,10
2374,5
2375,0
2376,7
2377,8
2378,3
2379,6
2380,3
2381,6
2382,7
2383,4
2384,3
2385,4
2386,6
2387,7
2388,0
2389,0
2390,3
2391,5
2392,0
2393,3
2394,5
2395,8
2396,6
2397,3
2398,5
2399,3
2400,5
2401,2
2402,7
2403,9
2404,6
2405,10
2406,6
2407,0
2408,6
2409,3
2410,5
2411,5
2412,8
2413,9
2414,2
2415,2
2416,0
2417,3
2418,0
2419,8
2420,4
2421,0
2422,9
2423,3
2424,9
2425,7
2426,10
2427,6
2428,7
2429,6
2430,9
2431,4
2432,2
2433,6
2434,5
2435,1
2436,5
2437,3
2438,4
2439,9
2440,8
2441,5
2442,8
2443,0
2444,4
2445,7
2446,5
2447,8
2448,7
2449,10
2450,6
2451,8
2452,6
2453,7
2454,4
2455,7
2456,0
2457,10
2458,8
2459,0
2460,10
2461,7
2462,5
2463,8
2464,7
2465,10
2466,0
2467,8
2468,3
2469,1
2470,9
2471,7
2472,6
2473,5
2474,8
2475,7
2476,0
2477,4
2478,8
2479,0
2480,3
2481,5
2482,3
2483,2
2484,10
2485,7
2486,10
2487,0
2488,3
2489,6
2490,4
2491,9
2492,5
2493,5
2494,8
2495,5
2496,9
2497,2
2498,7
2499,2
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,7
2508,0
2509,8
2510,10
2511,3
2512,3
2513,4
2514,3
2515,4
2516,4
2517,5
2518,7
2519,3
2520,8
2521,5
2522,8
2523,0
2524,9
2525,8
2526,9
2527,8
2528,5
2529,8
2530,2
2531,4
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,6
2540,5
2541,0
2542,9
2543,5
2544,3
2545,1
2546,4
2547,7
2548,6
2549,10
2550,10
2551,7
2552,8
2553,5
2554,8
2555,9
2556,7
2557,10
2558,10
2559,0
2560,5
2561,3
2562,7
2563,8
2564,9
2565,8
2566,3
2567,5
2568,0
2569,5
2570,2
2571,10
2572,3
2573,5
2574,7
2575,7
2576,5
2577,3
2578,10
2579,5
2580,8
2581,0
2582,1
2583,9
2584,7
2585,0
2586,3
2587,0
2588,3
2589,0
2590,6
2591,0
2592,2
2593,0
2594,2
2595,10
2596,8
2597,2
2598,3
2599,0
2600,10
2601,7
2602,7
2603,5
2604,3
2605,7
2606,8
2607,6
2608,5
2609,10
2610,6
2611,4
2612,0
2613,5
2614,5
2615,5
2616,3
2617,5
2618,6
2619,8
2620,3
2621,7
2622,5
2623,5
2624,8
2625,9
2626,7
2627,0
2628,6
2629,1
2630,9
2631,9
2632,5
2633,0
2634,6
2635,7
2636,4
2637,7
2638,5
2639,4
2640,2
2641,5
2642,8
2643,8
2644,8
2645,7
2646,5
2647,2
2648,1
2649,3
2650,4
2651,0
2652,7
2653,3
2654,10
2655,10
2656,0
2657,8
2658,8
2659,9
2660,6
2661,7
2662,4
2663,7
2664,0
2665,5
2666,7
2667,10
2668,9
2669,6
2670,9
2671,3
2672,6
2673,2
2674,6
2675,5
2676,7
2677,7
2678,7
2679,0
2680,4
2681,3
2682,10
2683,1
2684,5
2685,0
2686,7
2687,2
2688,6
2689,2
2690,9
2691,3
2692,3
2693,7
2694,3
2695,5
2696,5
2697,6
2698,4
2699,10
2700,6
2701,8
2702,10
2703,6
2704,10
2705,7
2706,2
2707,9
2708,3
2709,5
2710,5
2711,0
2712,8
2713,0
2714,8
2715,8
2716,5
2717,0
2718,3
2719,5
2720,5
2721,10
2722,8
2723,7
2724,0
2725,0
2726,7
2727,9
2728,8
2729,8
2730,0
2731,7
2732,0
2733,3
2734,2
2735,9
2736,7
2737,10
2738,9
2739,6
2740,0
2741,7
2742,9
2743,9
2744,7
2745,3
2746,8
2747,0
2748,10
2749,8
2750,8
2751,3
2752,5
2753,7
2754,5
2755,8
2756,5
2757,5
2758,2
2759,7
2760,7
2761,7
2762,5
2763,3
2764,10
2765,4
2766,6
2767,4
2768,10
2769,0
2770,7
2771,7
2772,6
2773,8
2774,0
2775,4
2776,5
2777,4
2778,2
2779,0
2780,10
2781,0
2782,7
2783,8
2784,4
2785,2
2786,7
2787,7
2788,7
2789,8
2790,8
2791,7
2792,2
2793,8
2794,6
2795,3
2796,5
2797,3
2798,8
2799,9
2800,5
2801,0
2802,9
2803,0
2804,5
2805,7
2806,10
2807,10
2808,5
2809,9
2810,9
2811,5
2812,8
2813,9
2814,2
2815,0
2816,9
2817,5
2818,0
2819,6
2820,5
2821,2
2822,9
2823,5
2824,9
2825,5
2826,3
2827,4
2828,3
2829,5
2830,6
2831,9
2832,0
2833,7
2834,10
2835,0
2836,1
2837,4
2838,5
2839,6
2840,7
2841,7
2842,5
2843,7
2844,9
2845,8
2846,7
2847,4
2848,5
2849,0
2850,3
2851,0
2852,0
2853,8
2854,7
2855,4
2856,10
2857,10
2858,8
2859,0
2860,9
2861,9
2862,7
2863,0
2864,3
2865,2
2866,10
2867,0
2868,6
2869,0
2870,4
2871,8
2872,4
2873,3
2874,0
2875,3
2876,8
2877,9
2878,0
2879,7
2880,6
2881,0
2882,7
2883,10
2884,4
2885,9
2886,2
2887,2
2888,10
2889,7
2890,8
2891,8
2892,8
2893,10
2894,8
2895,0
2896,9
2897,7
2898,9
2899,3
2900,9
2901,7
2902,8
2903,3
2904,9
2905,9
2906,4
2907,8
2908,0
2909,3
2910,3
2911,8
2912,3
2913,5
2914,9
2915,10
2916,5
2917,3
2918,0
2919,3
2920,3
2921,3
2922,5
2923,1
2924,3
2925,8
2926,2
2927,0
2928,4
2929,7
2930,7
2931,6
2932,8
2933,9
2934,9
2935,8
2936,7
2937,5
2938,5
2939,8
2940,1
2941,0
2942,2
2943,3
2944,8
2945,6
2946,9
2947,5
2948,0
2949,1
2950,7
2951,3
2952,3
2953,6
2954,6
2955,7
2956,2
2957,10
2958,0
2959,1
2960,4
2961,0
2962,9
2963,9
2964,0
2965,6
2966,7
2967,4
2968,3
2969,2
2970,10
2971,0
2972,9
2973,4
2974,5
2975,5
2976,10
2977,2
2978,10
2979,5
2980,0
2981,0
2982,6
2983,2
2984,7
2985,7
2986,3
2987,6
2988,7
2989,7
2990,8
2991,5
2992,5
2993,7
2994,9
2995,7
2996,3
